49,88 100 
49,88 1
49,88 1628
49,88 11
2046,97 25 
2073,43 75 
2981,46 72 
3237,17 70 
4138,3 80 
4551,04 83 
4685,11 64 135
4904,82 62 194
5113,13 150 
5165,11 68 
5391,01 256 
5717,83 172 
6218,08 92 
6218,08 65 
6671,46 103 
6671,46 101 
7183,34 100 
7183,34 1
7183,34 1628
7183,34 11
9191,55 25 
9220,13 75 
10127,77 72 
10285,39 70 
11208,85 80 
11735,15 83 
13645,15 64 1911
13919,4 62 253
14130,4 150 
14167,94 68 
14525,71 256 
14850,04 172 
15349,16 92 
15349,16 65 
15665,84 103 
15665,84 101 
16179,84 100 
16179,84 1
16179,84 1628
16179,84 10
18187,63 25 
18216,37 75 
19122,84 72 
19281,73 70 
20211,55 80 
20639,14 250 
20650,74 101 
22665,66 100 
22665,66 1
22665,66 1628
22665,66 10
22665,66 25 
32662,67 254 
32685,46 101 
34698,01 100 
34698,01 1
34698,01 1628
34698,01 10
34698,01 25 
34730,14 75 
35637,16 72 
35808,15 70 
36755,65 80 
37257,97 83 
44215,95 64 6959
44291,31 256 
44554,75 62 314
44762,7 153 
44795,35 68 
45310,42 92 
45310,42 65 
46293,14 103 
46293,14 101 
46807,07 100 
46807,07 1
46807,07 1628
46807,07 11
48814,89 25 
48843,7 75 
49752,01 72 
49922,52 70 
50846,16 80 
51385,39 83 
53585,68 64 2200
53764,15 62 154
53969,98 150 
54004,21 68 
54514,05 92 
54514,05 65 
55502,62 103 
55502,62 101 
56016,82 100 
56016,82 1
56016,82 1628
56016,82 11
58024,37 25 
58053,22 75 
58961,54 72 
59131,89 70 
60062,35 80 
60608,3 83 
60718,1 64 111
60893,67 62 153
61101,19 150 
61134,62 68 
61646,96 92 
61646,96 65 
61735,5 256 
62633,13 103 
62633,13 101 
63146,95 100 
63146,95 1
63146,95 1628
63146,95 10
65154,83 25 
65183,45 75 
66091,84 72 
66248,87 70 
67168,44 80 
67685,19 83 
68602,19 64 918
68757,62 62 127
68962,85 151 
68991,57 69 
69504,19 93 
69869,41 181 
70496,52 103 
70496,52 101 
71409,94 100 
71409,94 1
71409,94 1628
71409,94 10
73418,02 25 
83424,65 101 
85436,98 100 
85436,98 1
85436,98 1628
85436,98 10
85436,98 25 
86121,34 75 
87031,98 72 
87213,4 70 
87642,4 250 
87662,6 101 
89677,97 100 
89677,97 1
89677,97 1628
89677,97 10
89677,97 25 
89706,75 75 
90614,9 72 
90634,75 70 
91341,39 80 
91888,67 83 
97759,65 64 5872
97964,14 62 185
98171,52 151 
98213,57 69 
98725,95 93 
98923,47 256 
98937,53 183 
99711,66 103 
99711,66 101 
100624,57 100 
100624,57 1
100624,57 1628
100624,57 10
102632,89 25 
103514,35 75 
104422,82 72 
104579,63 70 
105500,3 80 
105989,35 83 
106157,8 64 169
106436,5 61 261
106644,15 150 
106671,92 68 
107057,91 171 
107554,37 92 
107554,37 65 
108174,13 103 
108174,13 101 
108688,08 100 
108688,08 1
108688,08 1628
108688,08 11
110695,95 25 
111351,14 75 
112261,43 72 
112429,78 70 
113363,59 80 
113932,77 83 
114083,95 64 153
114297,51 61 192
114505,16 151 
114540,29 69 
115053,69 93 
115162,14 181 
115894,3 256 
116037,6 103 
116037,6 101 
116951,16 100 
116951,16 1
116951,16 1628
116951,16 10
118959,83 25 
118987,94 75 
119896,04 72 
120066,46 70 
120995,05 80 
121476,35 83 
122154,31 64 679
122355,26 63 174
122564,56 151 
122598,46 69 
123198,31 182 
123388,57 256 
123473,37 182 
161408,23 181 
162620,23 183 
162923,5 183 
163422,5 93 
163444,51 103 
163444,51 101 
164361,78 100 
164361,78 1
164361,78 1628
164361,78 10
166366,06 25 
168247,5 75 
169155 72 
169312,72 70 
170278,08 80 
170789,12 83 
171175,75 64 388
171383,27 61 182
171590,68 150 
171622,78 68 
172017,67 171 
172513,84 92 
172513,84 65 
173120,47 103 
173120,47 101 
173634,36 100 
173634,36 1
173634,36 1628
173634,36 11
175642,25 25 
175671,17 75 
176577,87 72 
176629,78 70 
177519,74 80 
177946,21 83 
178237,47 64 292
178453,12 63 188
178661,68 151 
178699,99 69 
179210,4 93 
179467,16 182 
180198,28 103 
180198,28 101 
181111,28 100 
181111,28 1
181111,28 1628
181111,28 11
183119,45 25 
183147,89 75 
184055,33 72 
184106,56 70 
184994,44 80 
185423,06 83 
186263,77 64 841
186513,81 61 226
186719,83 151 
186763,26 69 
187276,51 93 
188260,73 103 
188260,73 101 
189174,52 100 
189174,52 1
189174,52 1628
189174,52 11
191182,48 25 
191210,92 75 
192119,84 72 
192169,88 70 
193055,11 80 
193486,16 83 
194032,88 64 548
194263,37 61 205
194468,93 151 
194505,56 69 
195088,78 182 
195138,07 256 
210568,71 183 
213577,55 182 
214608,12 182 
215127 181 
215622,07 93 
215636 103 
215636 101 
216549,6 100 
216549,6 1
216549,6 1628
216549,6 10
218557,63 25 
223984,09 75 
224893,41 72 
224943,74 70 
225742,08 250 
225752,03 101 
227767,3 100 
227767,3 1
227767,3 1628
227767,3 10
227767,3 25 
227796,05 75 
228702,99 72 
228723,9 70 
229431,3 80 
229857,89 83 
230514,49 64 657
230807,89 63 272
231015,31 153 
231051,24 68 
231562,58 92 
231562,58 65 
232549 103 
232549 101 
233063,12 100 
233063,12 1
233063,12 1628
233063,12 11
235071,27 25 
235099,54 75 
236007,66 72 
236058,24 70 
236250,73 250 
236267,47 101 
238282,74 100 
238282,74 1
238282,74 1628
238282,74 11
238282,74 25 
238312,23 75 
239218,97 72 
239239,65 70 
239949,31 80 
240374,09 83 
241200,42 64 828
241763,58 61 538
241970,32 151 
242007,78 69 
242627,82 181 
242977,79 181 
245554,62 256 
246638,99 181 
246771,3 181 
247273,74 93 
247289,53 103 
247289,53 101 
248204,01 100 
248204,01 1
248204,01 1628
248204,01 10
250211,13 25 
250240 75 
251147,18 72 
251198,56 70 
252087,94 80 
252515 83 
252897,72 64 384
253103,67 63 190
253310,62 151 
253347,9 69 
253855,85 93 
254846,52 103 
254846,52 101 
255760,14 100 
255760,14 1
255760,14 1628
255760,14 11
257768,13 25 
257796,82 75 
258704,64 72 
258755,4 70 
259643,57 80 
260072,03 83 
260906,75 64 836
261670,8 256 
262033,12 63 1109
262239,22 151 
262277,93 69 
262789,87 93 
263776,05 103 
263776,05 101 
264689,75 100 
264689,75 1
264689,75 1628
264689,75 10
266697,67 25 
266726,48 75 
267633,17 72 
267684,92 70 
268568,57 80 
268988,24 83 
270562,48 64 1575
270842,57 63 256
271049,87 151 
271088,2 69 
271596,9 93 
272585,78 103 
272585,78 101 
273499,3 100 
273499,3 1
273499,3 1628
273499,3 10
275507,49 25 
275536,55 75 
276445,11 72 
276668,22 70 
277681,22 80 
278251,27 83 
278844,64 64 594
279234,06 63 371
279439,03 151 
279483,9 69 
287686,5 181 
287862,07 256 
295927,27 182 
296031,17 182 
296539,64 181 
303756,35 181 
304891,8 181 
307939,08 181 
314087,52 183 
314585,22 93 
314608,45 103 
314608,45 101 
315525 100 
315525 1
315525 1628
315525 11
317530,16 25 
318106 75 
319013,93 72 
319170,79 70 
319588,56 250 
319606,45 101 
321621,67 100 
321621,67 1
321621,67 1628
321621,67 11
321621,67 25 
323863,54 75 
324772,41 72 
324790,98 70 
325500,65 80 
326071,35 83 
326495,62 64 424
326732,82 63 209
326939,53 151 
326971,98 69 
327481,3 93 
328327,05 182 
328469,35 103 
328469,35 101 
329383,29 100 
329383,29 1
329383,29 1628
329383,29 10
331390,91 25 
331419,7 75 
332332,2 72 
332378,58 70 
333263,44 80 
333694,81 83 
354734,42 64 21040
356082,61 62 1330
356288,15 151 
356332,63 69 
356798,38 182 
357130,81 256 
362542,07 181 
368318,74 182 
392738,19 183 
394382,19 183 
396854,03 182 
397353,69 93 
397374,14 103 
397374,14 101 
398288,59 100 
398288,59 1
398288,59 1628
398288,59 10
400295,94 25 
400324,58 75 
401232,91 72 
401283,21 70 
402169,03 80 
402599,65 83 
402934,71 64 336
402975,85 256 
403516,31 63 558
403722,16 151 
403767,5 69 
404278,08 93 
405264,16 103 
405264,16 101 
406178,7 100 
406178,7 1
406178,7 1628
406178,7 10
408185,91 25 
408215,22 75 
409122,72 72 
409173,36 70 
410059,35 80 
410489,64 83 
413431,3 64 2943
413715,66 62 268
413920,76 151 
413956,83 69 
414468,7 93 
415009,59 256 
415459,97 103 
415459,97 101 
416373,44 100 
416373,44 1
416373,44 1628
416373,44 11
418381,48 25 
418423,59 75 
419330,24 72 
419382,12 70 
420272,49 80 
420698,74 83 
422076,85 64 1380
422521,24 61 424
422727,5 151 
422766,49 69 
423446,4 181 
423536,44 181 
424115,63 181 
424662,01 256 
425018,37 181 
425517,19 93 
425535,78 103 
425535,78 101 
426449,63 100 
426449,63 1
426449,63 1628
426449,63 11
428457,43 25 
428992,52 75 
429227,02 250 
429239,93 101 
431256,92 100 
431256,92 1
431256,92 1628
431256,92 11
431256,92 25 
436812,06 75 
437719,85 72 
437908,83 70 
438938,33 80 
439303,45 250 
439316,72 101 
441332,06 100 
441332,06 1
441332,06 1628
441332,06 11
441332,06 25 
441360,71 75 
442268,55 72 
442452,84 70 
443385,09 80 
443796,53 83 
445265,52 64 1470
445492,46 63 205
445698,59 151 
445734,88 69 
446185,49 183 
446683,43 93 
447233,44 103 
447233,44 101 
448147,95 100 
448147,95 1
448147,95 1628
448147,95 10
450155,06 25 
450183,82 75 
450552,96 250 
450564,49 101 
452580,65 100 
452580,65 1
452580,65 1628
452580,65 10
452580,65 25 
456857,12 75 
456865,08 250 
456881,82 101 
