39,76 100 
39,76 5
39,76 1953
39,76 11
2040,49 25 
2065,84 75 
3469,42 72 
3675,1 70 
5247,93 80 
6170,86 83 
6241,51 64 71
6429,98 62 166
6734,16 150 
6770,98 68 
7241,77 172 
7690,61 92 
7690,61 65 
8277,83 103 
8277,83 101 
8785,66 100 
8785,66 5
8785,66 1953
8785,66 10
10782,56 25 
12208,81 75 
13611,38 72 
13768,05 70 
15318,17 80 
16220,2 83 
16241,12 64 22
16428,88 62 169
16730,25 151 
16753,27 69 
23671,67 181 
24231,63 182 
24680,75 93 
24696,1 103 
24696,1 101 
28710,74 100 
28710,74 5
28710,74 1953
28710,74 10
30707,7 25 
30722,05 75 
32124 72 
32160,34 70 
33685,24 80 
34479,04 83 
34511,15 64 33
34741,35 63 209
35044,95 150 
35066,95 68 
35521,73 92 
35521,73 65 
36571,16 103 
36571,16 101 
37080,6 100 
37080,6 5
37080,6 1953
37080,6 10
39077,62 25 
39530,81 75 
40933,43 72 
40970,09 70 
42493,46 80 
43288,78 83 
43579,06 64 291
43819,39 63 225
44122,25 150 
44143,37 68 
44596,66 92 
44596,66 65 
45647,44 103 
45647,44 101 
46156,9 100 
46156,9 5
46156,9 1953
46156,9 10
48153,83 25 
48687,12 75 
50090,2 72 
50126,21 70 
51652,73 80 
52444,94 83 
52474,75 64 30
52640,46 62 156
52942,59 151 
52966,1 69 
53419,26 93 
53429,84 256 
54470,44 103 
54470,44 101 
58485,17 100 
58485,17 5
58485,17 1953
58485,17 11
60481,96 25 
60497 75 
61900,91 72 
61934,67 70 
63461,14 80 
64253,43 83 
64343,23 64 90
64559,13 61 199
64862,63 151 
64880,31 69 
65335,04 93 
65657,27 256 
65691,81 181 
66385,48 103 
66385,48 101 
70400,15 100 
70400,15 5
70400,15 1953
70400,15 11
72397,34 25 
72412,46 75 
73814,72 72 
73849,72 70 
75372,83 80 
76181,78 83 
76432,75 64 251
76628,83 61 181
76930,23 153 
76943,17 68 
77396,82 92 
77396,82 65 
78447,19 103 
78447,19 101 
78956,79 100 
78956,79 5
78956,79 1953
78956,79 10
80953,51 25 
81087,14 75 
82489,57 72 
82526,25 70 
84050,98 80 
84844,87 83 
85022,92 64 178
85219,24 62 188
85521,84 151 
85538,42 69 
85992,7 93 
87043,61 103 
87043,61 101 
91058,38 100 
91058,38 5
91058,38 1953
91058,38 11
93055,08 25 
93068,68 75 
97688,43 72 
97719,83 70 
99244,43 80 
100038,65 83 
100108,57 64 70
100308,38 61 190
100610,29 151 
100625,57 69 
101078,85 93 
101302,67 256 
102130,7 103 
102130,7 101 
106145,46 100 
106145,46 5
106145,46 1953
106145,46 11
108142,2 25 
108156,29 75 
109558,92 72 
109594,9 70 
111118,19 80 
111913,65 83 
112066,62 64 153
112308,99 62 222
112610,86 150 
112634,72 68 
113087,93 92 
113087,93 65 
114139,05 103 
114139,05 101 
114649,25 100 
114649,25 5
114649,25 1953
114649,25 11
116645,43 25 
116658,85 75 
118061,95 72 
118218,07 70 
119785,42 80 
120709,96 83 
120918,19 64 209
121109,22 61 173
121412,36 151 
121430,26 69 
121885,24 93 
122935,38 103 
122935,38 101 
126950,84 100 
126950,84 5
126950,84 1953
126950,84 10
128946,97 25 
128960,97 75 
130364,14 72 
130519,65 70 
132091,84 80 
133011,56 83 
133124,48 64 113
133338,58 62 194
133641,95 151 
133665,21 69 
134118,95 93 
134248,48 256 
135170,31 103 
135170,31 101 
139185,11 100 
139185,11 5
139185,11 1953
139185,11 11
141181,83 25 
141195,62 75 
142597,95 72 
142754,6 70 
144323,19 80 
145246,59 83 
145594,54 64 348
145868,99 63 263
146172,76 151 
146193,29 69 
146647,02 93 
146694,83 256 
146918,31 182 
146995,83 181 
147698,51 103 
147698,51 101 
151713,17 100 
151713,17 5
151713,17 1953
151713,17 10
153710,22 25 
153726,57 75 
155129,88 72 
155282,89 70 
156851,58 80 
157774,59 83 
157900,59 64 126
158099,01 61 179
158402,41 151 
158414,94 69 
158868,92 93 
159907,44 256 
159933,37 103 
159933,37 101 
163948,26 100 
163948,26 5
163948,26 1953
163948,26 10
165945,02 25 
166864,76 75 
168267,51 72 
168423,87 70 
169993,06 80 
170915,93 83 
171093,86 64 178
171288,22 256 
171299,53 62 197
171604,17 151 
171622,75 69 
172078,3 93 
172109,9 256 
172159,74 181 
173127,91 103 
173127,91 101 
177142,69 100 
177142,69 5
177142,69 1953
177142,69 10
179139,44 25 
181072,14 75 
182475,7 72 
182631,32 70 
184207,05 80 
185136,69 83 
