39,91 100 
39,91 2
39,91 1657
39,91 10
2041,05 25 
2065,82 75 
3425,53 72 
3754,95 70 
5100,56 80 
5877,73 83 
8757,63 64 2880
8979,2 62 196
9188,67 151 
9237,18 69 
9607,46 182 
9935 256 
10722,51 182 
11220,85 93 
11236,89 103 
11236,89 101 
15255,54 100 
15255,54 2
15255,54 1657
15255,54 11
17262,13 25 
17290,95 75 
18649,43 72 
18702,4 70 
19996,24 80 
20685,29 83 
26805,78 64 6121
27197,2 61 368
27753,73 151 
27795,55 69 
28055,53 93 
28441,52 182 
28463,65 256 
29293,85 103 
29293,85 101 
33312,63 100 
33312,63 2
33312,63 1657
33312,63 10
35320,79 25 
35349,76 75 
36707,46 72 
36761,32 70 
38054,6 80 
38744,2 83 
39548,13 64 805
39855,58 63 285
40063,71 151 
40092,04 69 
40607,13 183 
41104,6 93 
41595,24 103 
41595,24 101 
45614,53 100 
45614,53 2
45614,53 1657
45614,53 10
47622,3 25 
47651,1 75 
49008,25 72 
49062,81 70 
50352,09 80 
51032,22 83 
51370,66 64 340
51628,22 61 237
52184,37 150 
52218,64 68 
52572,82 171 
52871,76 92 
52871,76 65 
53113,35 256 
53723,4 103 
53723,4 101 
54237,05 100 
54237,05 2
54237,05 1657
54237,05 11
56245,17 25 
56274,79 75 
57631,38 72 
57685,86 70 
58975,94 80 
59655,17 83 
61293,76 64 1640
61339,26 256 
62406,44 62 1087
62613,31 151 
62648,24 69 
63053,14 182 
63548,45 93 
63920,29 256 
64145,56 103 
64145,56 101 
68165,22 100 
68165,22 2
68165,22 1657
68165,22 10
70172,57 25 
70202,36 75 
71559,94 72 
71614,09 70 
72906,72 80 
73582,48 83 
73857,26 64 275
74058,05 61 170
74613,23 152 
74651,28 69 
74909 93 
75088,68 181 
75451,24 256 
75730,87 181 
76153,83 103 
76153,83 101 
80172,56 100 
80172,56 2
80172,56 1657
80172,56 11
82180,86 25 
82209,45 75 
83566,39 72 
83621,08 70 
84911,97 80 
85590,77 83 
87919,61 64 2330
88620,46 62 672
88826,45 151 
88862,73 69 
89401,19 182 
89486,29 182 
89981,46 93 
90322,26 256 
90360,94 103 
90360,94 101 
94380,13 100 
94380,13 2
94380,13 1657
94380,13 11
96387,89 25 
96416,83 75 
97774,33 72 
97828,41 70 
99121,24 80 
99798 83 
